id_num,tender_id,tender_link,legal_entity,tender_title,purchase_stage,published_date,submission_deadline,purchase_class,initial_max_price,tektorg_link
603217,603217,http://zakupki.rosneft.ru/node/603217,"ООО ""РН-Бурение""",Ремонт бурового оборудования,Запрос цен,20.11.2020 - 11:18,27.11.2020 - 18:00,прочие услуги,99 349 300.26 руб.,Not specified
603299,603299,http://zakupki.rosneft.ru/node/603299,"ООО ""РН-Снабжение""",Поставка СИЗ рук_2021-2022,Запрос оферт,20.11.2020 - 13:02,04.12.2020 - 23:59,поставка материально-технических ресурсов,0.00 руб.,
603222,603222,http://zakupki.rosneft.ru/node/603222,"АО ""РН-Няганьнефтегаз""",Поставка нефтепродуктов (ТОПЛИВО ТОПЛИВОЗАПРАВЩИКОМ),Запрос оферт,20.11.2020 - 11:30,30.11.2020 - 21:59,прочие услуги,0.00 руб.,Not specified
603303,УОС-0228-2020 (РН01106294),http://zakupki.rosneft.ru/node/603303,ПАО «Уфаоргсинтез»,Металлопрокат,Запрос цен,20.11.2020 - 13:08,27.11.2020 - 10:00,поставка материально-технических ресурсов,Не публикуется,https://rn.tektorg.ru/#com/procedure/view/procedure/469590
603304,603304 (РН01107420),http://zakupki.rosneft.ru/node/603304,"ПАО ""ВНГ""",Технологический транспорт УНП-1 зим.,Запрос оферт,20.11.2020 - 13:09,30.11.2020 - 15:00,прочие услуги,21 246 670.22 руб.,Not specified
603306,603306,http://zakupki.rosneft.ru/node/603306,"АО ""РН-Няганьнефтегаз""","Переиспытание старого фонда поисково-разведочных скважин Назымского ЛУ в целях перевода запасов из категории С2 в С1 в части строительства и содержания автозимника для ПАО ""НК ""Роснефть"" (АО ""РН-Няганьнефтегаз"" в рамках агентского договора)",Запрос цен,20.11.2020 - 13:13,27.11.2020 - 21:59,прочие услуги,0.00 руб.,Not specified
603233,603233 (1753-20-ПР_ГиР_НИР-31),http://zakupki.rosneft.ru/node/603233,"ООО ""ТННЦ""","Выполнение работ по теме: ""Построение гидродинамических моделей по Усть-Тегусскому нефтяному месторождению""",Запрос цен,20.11.2020 - 11:35,30.11.2020 - 15:30,прочие услуги,7 114 546.80 руб.,Not specified
603228,603228,http://zakupki.rosneft.ru/node/603228,"ЗАО ""Карелиянефтепродукт""",Оказание услуг по перевозке нп автомобильным транспортом ПТУ,Запрос оферт,20.11.2020 - 11:34,04.12.2020 - 12:00,прочие услуги,не указывается,Not specified
603312,603312,http://zakupki.rosneft.ru/node/603312,ООО «РН-Снабжение-Самара»,Холодоснабжение,Запрос оферт,20.11.2020 - 13:17,04.12.2020 - 15:00,поставка материально-технических ресурсов,Не публикуемая,
603318,603318,http://zakupki.rosneft.ru/node/603318,"ООО ""РН-Транспорт"" филиал в г. Стрежевой",Оказание услуг по измерению сопротивления изоляции на базах филиала ООО «РН-Транспорт» в г. Стрежевой» в 2021 году»,Запрос оферт,20.11.2020 - 13:30,01.12.2020 - 11:00,прочие услуги,0.00 руб.,https://rn.tektorg.ru/
603319,2000255768,http://zakupki.rosneft.ru/node/603319,"АО ""Сызранский НПЗ""",Приобретение квалифицированных ЭЦП с Крипто Про и услуг абонентского обслуживания и сопровождения сертификатов квалифицированных электронных подписей для структурных подразделений АО «СНПЗ»,Запрос оферт,20.11.2020 - 13:30,07.12.2020 - 15:00,непроизводственные услуги,0.00 руб.,Not specified
603347,603347,http://zakupki.rosneft.ru/node/603347,Филиал ПАО АНК «Башнефть» «Башнефть -Уфанефтехим»,Изготовление информационных указателей,Запрос цен,20.11.2020 - 14:00,07.12.2020 - 10:00,прочие услуги,0.00 руб.,https://rn.tektorg.ru/
603356,603356 (РН01107517),http://zakupki.rosneft.ru/node/603356,"ПАО ""ВНГ""","Передача неисключительных лицензий на использование программ для ЭВМ, (Программное обеспечение АСУТП для автоматического измерения уровней в РВС   (ПО ""InTouch 2014R2 Runtime 1K Tag with I/O""))",Запрос оферт,20.11.2020 - 14:05,04.12.2020 - 15:00,прочие услуги,2 952 670.00 руб.,Not specified
603235,603235,http://zakupki.rosneft.ru/node/603235,"ООО ""РН-Краснодарнефтегаз""","Проведение аналитического контроля объектов окружающейсреды (почва, грунты, вода, отходы)",Запрос цен,20.11.2020 - 11:38,30.11.2020 - 17:30,прочие услуги,0.00 руб.,Not specified
603360,РНТ-2/1320-20,http://zakupki.rosneft.ru/node/603360,"ООО ""РН-Транспорт"" филиал в г. Уфа","Образовательные услуги по программам ""Защитное вождение"", ""Специализированное обучение зимнему вождению"", ""Специализированное обучение управлению спецтехникой",Запрос оферт,20.11.2020 - 14:07,27.11.2020 - 14:00,прочие услуги,Не публикуется,http://zakupki.rosneft.ru
603361,603361,http://zakupki.rosneft.ru/node/603361,"ООО ""Харампурнефтегаз""","""Оказание транспортных услуг по перевозке метанола""",Запрос цен,20.11.2020 - 14:12,27.11.2020 - 16:00,прочие услуги,0.00 руб.,Not specified
603358,603358,http://zakupki.rosneft.ru/node/603358,ПАО «Саратовнефтепродукт»,Поставка товаров продовольственной группы: Кондитерские изделия тм Марс/Ригли,Запрос оферт,20.11.2020 - 14:06,04.12.2020 - 20:00,прочие услуги,10 495 215.92 руб.,Not specified
603364,б/н,http://zakupki.rosneft.ru/node/603364,"ОАО ""Новокуйбышевский НПЗ""","Замена трубопроводов из углеродистых сталей, выработавших нормативный срок службы, цех №73",Запрос оферт,20.11.2020 - 14:13,04.12.2020 - 16:00,прочие услуги,Не публикуется,Not specified
603363,РНТ-2/0561-20,http://zakupki.rosneft.ru/node/603363,"ООО ""РН-Транспорт"" филиал в г. Уфа",Химическая чистка и стирка спецодежды на территории РБ,Запрос оферт,20.11.2020 - 14:13,01.12.2020 - 14:00,прочие услуги,Не публикуется,http://zakupki.rosneft.ru
603371,1621-20-ИП-54,http://zakupki.rosneft.ru/node/603371,"ООО ""РН-КрасноярскНИПИнефть""",Приобретение мобильной лаборатории,Запрос цен,20.11.2020 - 14:16,27.11.2020 - 14:00,прочие услуги,5 654 743.20 руб.,
